player,hard_elo,clay_elo,grass_elo,overall_elo,hard_matches,clay_matches,grass_matches,current_rank,days_since_last_match,recent_form_residual
Kalinina A.,1488.9320823614078,1559.1680222327318,1493.1083820718695,1529.0718300378308,,,,51.0,15.0,-0.1243685399957134
Kalinskaya A.,1729.2826393931,1685.1025769109867,1654.4094952235896,1748.2153225716654,,,,21.0,15.0,-0.020384483849856472
Kanepi K.,1481.6434909042766,1465.6737233253634,1461.7364869944931,1460.563278504507,,,,133.0,1095.0,-0.016294276457559376
Karatancheva L.,1490.4775996342355,1482.112469398111,1490.4775996342355,1480.955199268471,,,,288.0,152.0,
Kartal S.,1637.2129640353292,1572.3470365950784,1578.0052839805962,1648.3417105351807,,,,54.0,173.0,0.10166902027444213
Kasatkina D.,1546.5536952913594,1572.216809834983,1549.8008816366032,1553.1890690073512,,,,68.0,17.0,-0.09833470097842917
Kawa K.,1477.056993653701,1505.5873456921245,1487.326099684134,1487.090759134044,,,,131.0,39.0,-0.0949760671533797
Kenin S.,1495.364803092792,1537.8908792201591,1485.9817086931,1514.5645898996747,,,,115.0,14.0,-0.013190838727163312
Kerber A.,1531.272537232205,1540.1699793321814,1506.9837789000562,1535.6141985514507,,,,221.0,789.0,-0.2608241724521237
Kessler M.,1581.3317768580657,1523.5411241557365,1565.2739767101316,1584.2375728845882,,,,58.0,16.0,-0.09702487064776066
Keys M.,1756.465616622835,1745.5305354681827,1738.212295249275,1788.5057142999067,,,,24.0,9.0,-0.09447555108773575
Khromacheva I.,1491.6203501527248,1483.2521967559637,1491.6203501527248,1483.2407003054493,,,,290.0,1195.0,-0.40241696490877077
Kiick A.,1492.0918679006022,1484.0918679006022,1492.0918679006022,1484.1837358012042,,,,270.0,1609.0,-0.04268087617123273
Klimovicova L.,1475.6263799748447,1488.6407271440976,1488.6407271440976,1477.2814542881954,,,,131.0,210.0,
Klugman H.,1481.366436177864,1481.366436177864,1458.5791412460217,1462.732872355728,,,,416.0,62.0,
Knutson G.,1465.0852921124679,1474.2209093882675,1479.8193142110101,1459.6386284220202,,,,223.0,138.0,
Kobori M.,1486.1295379225198,1493.5045358993043,1493.5045358993043,1487.0090717986088,,,,470.0,307.0,
Koevermans A.,1494.175039735297,1494.175039735297,1486.7673340647502,1488.3500794705942,,,,190.0,445.0,
Konjuh A.,1414.8641183746618,1396.5100271879937,1440.6618442515457,1381.3236885030915,,,,508.0,467.0,-0.5406579979214186
Kontaveit A.,1601.6084070928061,1554.8760972713371,1535.587475646199,1572.0058103221027,,,,81.0,1151.0,-0.2351103638085914
Korneeva A.,1562.090172439641,1526.7132039049093,1522.619610325367,1563.0058136416153,,,,89.0,21.0,0.32096340586126565
Korpatsch T.,1521.7704024973477,1528.8078412854234,1462.3361178592731,1536.5190647544564,,,,47.0,14.0,0.1378978075262972
Kostovic T.,1478.932845050374,1479.0525810070558,1482.51512471954,1473.5971534189393,,,,184.0,62.0,
Kostyuk M.,1835.2767180328615,1834.1512127793385,1721.5679595326346,1902.8329579500278,,,,11.0,8.0,-0.027761595291600383
Kotliar Y.,1492.377177308756,1485.6613276583807,1492.377177308756,1484.7543546175123,,,,528.0,102.0,
Kovackova A.,1483.5650672529841,1491.7934389539912,1491.7934389539912,1483.5868779079824,,,,773.0,404.0,
Kovackova J.,1483.097375509335,1491.7011004337378,1491.7011004337378,1483.4022008674754,,,,553.0,40.0,
Kovinic D.,1450.4563164389265,1507.4679091584303,1478.705691299083,1474.1815224128086,,,,1289.0,591.0,-0.09437868382059977
Kozlova K.,1470.0381169610232,1485.0081293704832,1485.0081293704832,1470.0162587409664,,,,145.0,1756.0,0.01965885816487356
Kraus S.,1378.7773286006864,1408.292732742672,1418.7977040992828,1366.6917719914104,,,,85.0,15.0,-0.16198589303872665
Krejcikova B.,1721.9124421767474,1585.4842932163513,1702.4622785788872,1737.6635939342948,,,,26.0,14.0,-0.07799817276766752
Krueger A.,1574.955043430253,1529.8286767833374,1554.1367472633021,1588.6051802824722,,,,56.0,17.0,0.012238879342112874
Krunic A.,1424.2404927018283,1434.677010379436,1454.0171965686286,1414.6664132606315,,,,363.0,411.0,-0.20596478639890525
Ku Y.,1468.2686636424219,1485.9907973308955,1485.9907973308955,1471.9815946617912,,,,305.0,349.0,
Kubka M.,1492.0090797350267,1484.103551774715,1492.0090797350267,1484.0181594700532,,,,472.0,1495.0,
Kucova K.,1396.2867597779837,1408.091726924812,1438.128664450226,1377.6015952888008,,,,507.0,1048.0,-0.23425736593964963
Kudermetova P.,1476.4513295116453,1447.5736241061447,1449.765373942169,1458.9460461562965,,,,108.0,30.0,-0.016357356314986082
Kudermetova V.,1608.4361860488902,1592.764372991899,1593.5899925933115,1636.8196691677683,,,,31.0,318.0,-0.20373043690691328
Kulambayeva Z.,1482.5349333798483,1491.2674666899243,1491.2674666899243,1482.5349333798483,,,,524.0,1798.0,
Kung L.,1492.0434648777477,1482.996445637581,1492.0434648777477,1484.0869297554957,,,,206.0,515.0,-0.21558772225199258
Kuzmova V.,1455.7738577598277,1480.2767713784758,1480.2767713784758,1460.5535427569516,,,,134.0,1332.0,-0.05683933521952539
Kvitova P.,1588.6290080959739,1507.164623570569,1591.5010740253633,1569.4974461638935,,,,543.0,370.0,-0.46627618011520205
Lamens S.,1487.0450207336553,1489.8154268727733,1479.3978384050274,1489.748677308831,,,,134.0,75.0,-0.31426484558718837
Lansere S.,1494.7906652308561,1487.698229917281,1493.7255256660885,1487.451051332177,,,,271.0,1053.0,
Lapko V.,1499.9763262727095,1499.9729454220692,1499.9729454220692,1499.9458908441381,,,,408.0,1796.0,-0.1871813334872967
Laskutova K.,1479.4878039494233,1489.3278223687646,1489.3278223687646,1478.6556447375292,,,,366.0,712.0,
Lee C.Y.,1507.3316044125736,1505.2883185850003,1505.2883185850003,1510.5766371700006,,,,179.0,39.0,
Lee G.,1473.8070900733846,1447.998531206635,1473.8070900733846,1447.614180146769,,,,312.0,880.0,
Leme Da Silva N.V.,1497.7185893884712,1498.635637966093,1498.635637966093,1497.2712759321862,,,,1206.0,354.0,
Lepchenko V.,1444.928626784192,1463.9657456780883,1471.2432008410037,1442.4864016820072,,,,172.0,48.0,-0.004938761569873773
Lew Yan Foon A.,1481.954231448152,1490.8360198036548,1490.8360198036548,1481.6720396073097,,,,381.0,305.0,
Li A.,1561.2641998112215,1564.0366779853402,1520.2826547597842,1572.3327269348142,,,,29.0,12.0,-0.20390024836829007
Liang E.S.,1432.024031687145,1466.5615284999349,1466.5615284999349,1433.12305699987,,,,260.0,704.0,-0.2372817571615438
Linette M.,1564.7267040030345,1592.0438270359537,1548.6935631740641,1589.743164530583,,,,62.0,17.0,-0.1515236635501095
Lisicki S.,1478.6963497459635,1463.7921328676061,1471.9741219627736,1457.392699491927,,,,371.0,1162.0,-0.21864693194281315
Liu C.,1447.0290704545753,1479.0920576381727,1471.298632392074,1465.2976127407362,,,,111.0,47.0,0.028549631601290204
Liu F.,1483.1369311639087,1491.5624626078513,1491.5624626078513,1483.1249252157027,,,,367.0,670.0,0.04183278011932584
Liutova K.,1565.1138320608793,1532.9138442225712,1532.9138442225712,1565.8276884451423,,,,229.0,28.0,
Lizarazo Y.,1499.091649828341,1499.091649828341,1499.091649828341,1498.1832996566816,,,,537.0,1607.0,
Lodikova D.,1493.9009194323953,1488.362747175071,1493.9009194323953,1487.8018388647909,,,,415.0,411.0,
Loeb J.,1456.007555610222,1462.062836995734,1462.7528418777972,1441.5056837555944,,,,542.0,516.0,-0.2685804329999986
Lovric P.,1483.263693206478,1491.631846603239,1491.631846603239,1483.263693206478,,,,632.0,1811.0,
Lu J.,1463.0888772312562,1480.664499307697,1480.664499307697,1461.3289986153943,,,,259.0,670.0,
Lys E.,1588.5287790038365,1539.4191607352018,1516.3542496102973,1579.294344120494,,,,92.0,15.0,-0.15309754821728677
Ma Y.,1471.9548221444588,1488.4508759683804,1488.4508759683804,1476.9017519367605,,,,194.0,31.0,
Makarova E.,1482.04569982881,1478.0454391006745,1487.4173675101601,1474.8347350203203,,,,178.0,769.0,-0.1986887980417601
Maleckova J.,1471.6080635529474,1462.9221274352917,1478.0458779436244,1456.0917558872488,,,,589.0,405.0,
Malygina E.,1481.9637122791905,1479.7830850018786,1487.7830850018786,1475.5661700037572,,,,590.0,1196.0,
Mandlik E.,1386.6951770223359,1416.5800485789987,1440.3445831012093,1377.6965196374215,,,,174.0,153.0,-0.44270507935648495
Mansouri Y.,1464.9504541655592,1482.8966139199492,1482.8966139199492,1465.7932278398987,,,,380.0,355.0,
Marcinko P.,1470.7134199873053,1534.319508125468,1525.0608691829793,1524.3403465962424,,,,72.0,17.0,0.11854101293718011
Maria T.,1451.622637443829,1507.3717873936444,1564.4602326312902,1542.9000401447513,,,,80.0,15.0,0.10228240726056864
Marino R.,1377.0667549006616,1418.7988864135277,1418.1300956457349,1381.7561841142592,,,,339.0,26.0,0.0043281683416616645
Maristany G.,1476.383721073637,1477.5130422581697,1484.8031554044992,1469.6063108089982,,,,178.0,150.0,
Martic P.,1476.0908308790886,1508.5467631205197,1486.2159215112283,1478.7159297538108,,,,138.0,426.0,-0.10564641924983109
Martincova T.,1415.1239647767711,1401.1678401719387,1422.5809122854319,1392.0188341557755,,,,250.0,103.0,-0.014774200684982697
Martinez Cirez C.,1479.5003036233093,1455.644832495931,1479.5003036233093,1459.0006072466188,,,,352.0,130.0,
Masarova R.,1532.5450089654728,1535.9034213698424,1507.241975429385,1555.1149013695458,,,,166.0,47.0,-0.10228742604764973
Mateas M.,1487.5544179589115,1499.9193959445747,1496.0024678773725,1492.0049357547448,,,,243.0,465.0,
Matoula M.,1466.689036943818,1483.2798740506025,1483.2798740506025,1466.559748101205,,,,301.0,48.0,
Mattek-Sands B.,1484.0,1492.0,1492.0,1484.0,,,,363.0,1831.0,-0.06207631418542525
Mboko V.,1826.6712506070708,1699.1918871651942,1663.164768914607,1827.0081826883034,,,,9.0,92.0,-0.11545767373342564
McNally C.,1603.6174015440556,1595.8455460869968,1600.981214936578,1652.2908417282358,,,,70.0,15.0,0.1177682397646263
Mchale C.,1493.0963784454548,1493.0963784454548,1485.07942438037,1486.1927568909093,,,,261.0,1524.0,-0.1695340979333522
Mcnally C.,1455.7299198999385,1470.2014114910637,1469.7529267774175,1456.2661637144263,,,,540.0,593.0,-0.17635228722828755
Mediorreal A.V.,1481.4900231699514,1464.8606348664944,1481.4900231699514,1462.9800463399029,,,,753.0,153.0,
Melnikova M.,1477.9317716289288,1477.5708900085588,1485.9390434053198,1471.8780868106396,,,,440.0,915.0,-0.2117152486915053
Mendez S.,1463.5241307183437,1481.7599889983903,1481.7599889983903,1463.5199779967809,,,,211.0,1642.0,
Mertens E.,1658.4900564334353,1648.6473090025897,1662.3784244012227,1695.8336605388363,,,,22.0,14.0,0.09877683985147712
Micic E.,1508.4952433946924,1503.7343544522578,1503.7343544522578,1507.4687089045156,,,,302.0,46.0,
Min G.,1485.494047867143,1493.0543093728888,1493.0543093728888,1486.1086187457774,,,,344.0,1078.0,-0.03944053429898642
Minella M.,1469.0323254277873,1484.5161627138937,1484.5161627138937,1469.0323254277873,,,,201.0,1770.0,-0.1502372823138588
Minnen G.,1441.8134382221115,1437.5666165848088,1464.7113953607882,1449.738528632853,,,,202.0,80.0,-0.15319288197973852
Mitu A.,1482.7745457502315,1491.3807429027702,1491.3807429027702,1482.7614858055401,,,,216.0,936.0,-0.13973555495529394
Miyazaki Y.,1476.7546507997067,1481.5215362358858,1463.1561879875435,1463.0430724717717,,,,166.0,717.0,-0.03675614692786555
Mladenovic K.,1399.1905226812178,1399.5294554380093,1427.002570952941,1369.3641575658016,,,,218.0,719.0,-0.2294837340855735
Monnet C.,1480.8933593340764,1441.7852836812235,1476.3080249284358,1452.6160498568718,,,,205.0,45.0,
Monroy Y.,1484.3704251203205,1469.4948649863484,1484.3704251203205,1468.740850240641,,,,765.0,879.0,
Montgomery R.,1494.3322685900212,1503.12190306421,1553.7836213998353,1535.8775742426424,,,,195.0,61.0,0.08091624967691624
Morderger Y.,1491.2777537053005,1482.245774828521,1491.2777537053005,1482.555507410601,,,,379.0,1567.0,
Morvayova V.,1491.2812304607187,1496.1902193387568,1496.1902193387568,1492.3804386775137,,,,300.0,48.0,
Mrdeza T.,1484.0,1492.0,1492.0,1484.0,,,,225.0,1811.0,-0.3728900369727496
Muchova K.,1887.0350415519233,1788.6793705739628,1758.5493673611654,1910.106140369857,,,,9.0,50.0,0.16217575779356053
Muguruza G.,1502.7008482913186,1476.5111332031593,1475.9715320684168,1481.504121749428,,,,82.0,1308.0,-0.1904066071670853
Muhammad A.,1461.322874381407,1470.2067472870865,1478.8362863921084,1457.6725727842165,,,,349.0,1077.0,-0.03841381827204282
Naef C.,1476.7961769142012,1482.4381218218928,1491.037781140682,1480.7073716232203,,,,161.0,808.0,
Nahimana S.,1484.2294036522194,1469.9506137302092,1484.2294036522194,1468.4588073044388,,,,231.0,102.0,
Naito Y.,1489.1042262096462,1495.1383532097211,1495.1383532097211,1490.2767064194422,,,,210.0,1440.0,
Naklo T.,1455.6545670774422,1478.4898870634356,1478.4898870634356,1456.979774126871,,,,543.0,305.0,
Navarro E.,1598.4438609390086,1624.5092449492163,1643.8012583958653,1665.7435258396172,,,,28.0,12.0,-0.041845880420437576
Ngounoue C.,1448.242429082684,1463.3863065879657,1472.3633486521671,1444.7266973043345,,,,178.0,370.0,
Niemeier J.,1452.2722277186797,1443.5601551163013,1490.6478653358768,1463.9416473173474,,,,566.0,40.0,-0.24639498102735563
Noel A.,1485.3731229473035,1493.3670260630402,1493.3670260630402,1486.7340521260805,,,,784.0,733.0,
Noha Akugue N.,1485.6458694304965,1496.3539138975057,1493.3721634999351,1486.7443269998705,,,,144.0,39.0,-0.14934087095793114
Noskova L.,1759.4959412582202,1695.1272369334997,1771.611853605643,1837.4195572964177,,,,8.0,11.0,0.2151891166513119
Nugroho P.,1463.7727472105028,1481.1823529607211,1481.1823529607211,1462.3647059214422,,,,535.0,671.0,
Nugroho P.M.,1484.0,1492.0,1492.0,1484.0,,,,280.0,305.0,
Nuudi M.,1483.05261179878,1491.4861886717786,1491.4861886717786,1482.9723773435571,,,,640.0,1433.0,
Okalova M.,1498.0100479973148,1498.9127462145918,1498.9127462145918,1497.8254924291837,,,,464.0,354.0,
Okamura K.,1469.9459847443,1475.1286900166347,1483.227419618834,1466.4548392376678,,,,183.0,517.0,
Oktiabreva A.,1481.484491786306,1490.5852362152623,1490.5852362152623,1481.1704724305243,,,,403.0,41.0,
Oliynykova O.,1545.0406869891608,1569.8360262620063,1528.8579540854216,1571.7602930194066,,,,46.0,14.0,0.08916972674278523
Olmos G.,1482.9066954926043,1491.278120368121,1491.278120368121,1482.556240736242,,,,685.0,1692.0,
Ormaechea P.,1485.9377825753493,1471.1240487868313,1485.9377825753493,1471.8755651506985,,,,183.0,1245.0,-0.21917334232860408
Ortenzi J.,1504.2777508354293,1532.275279541609,1512.2777508354293,1524.5555016708586,,,,206.0,148.0,
Osaka N.,1812.4630047874361,1742.4436915041756,1736.718558708409,1856.6687290790499,,,,13.0,18.0,0.019751723119128872
Osorio M.,1566.6410732779418,1595.7702135406205,1506.16889475702,1586.4766555190972,,,,55.0,17.0,-0.04419232879801549
Ostapenko J.,1631.4628859352242,1668.4750497471114,1671.89503876059,1687.3713239008614,,,,30.0,15.0,-0.043717575111615115
Osuigwe W.,1433.5413752408895,1468.38494430625,1468.38494430625,1436.7698886124997,,,,197.0,34.0,-0.11968499595000864
Oz I.,1436.8897208964622,1446.7933054066605,1462.4639875915848,1424.9279751831696,,,,424.0,47.0,
Ozgen P.,1491.656502647982,1483.656502647982,1491.656502647982,1483.313005295964,,,,320.0,1594.0,
Palicova B.,1456.508017747873,1465.5363117872841,1474.254869100218,1448.5097382004362,,,,179.0,403.0,
Paoletti M.,1484.6926638824052,1470.0549927609895,1484.6926638824052,1469.3853277648104,,,,294.0,1208.0,
Paolini J.,1685.125163418336,1686.4356350265732,1637.9030208357426,1695.4889550016533,,,,17.0,53.0,-0.016921451954478584
Papadakis L.,1488.2198639163335,1488.2198639163335,1471.9509477436557,1476.4397278326667,,,,332.0,1161.0,
Papamichail D.,1443.9562899951804,1450.9056388298823,1465.7572338812222,1431.5144677624444,,,,163.0,151.0,-0.07086231957757633
Paquet C.,1380.2354499829949,1430.9259801478097,1436.604942945879,1389.2098858917577,,,,236.0,138.0,-0.24659114742522395
Pareja J.,1489.3268539088385,1510.3622832075575,1498.6226877143044,1497.245375428609,,,,308.0,33.0,
Park S.,1469.6583545862118,1484.4592842838993,1484.4592842838993,1468.9185685677985,,,,293.0,349.0,
Parks A.,1485.1668658801118,1481.0554163030477,1464.400945533864,1493.9396428981302,,,,63.0,16.0,-0.10265218913875818
Parrizas Diaz N.,1463.2758968781345,1428.1288687477386,1434.215671307364,1443.21919578818,,,,111.0,516.0,-0.21819991286626433
Parry D.,1572.8159286977088,1570.5592460494067,1564.0468397437262,1601.851433424235,,,,66.0,11.0,0.002322496937654517
Pattinama Kerkhove L.,1467.9293646647072,1483.5367794929443,1475.1863234646503,1467.0735589858884,,,,203.0,1174.0,-0.00532619487623337
Pavlyuchenkova A.,1537.2936920782277,1520.8872507373324,1555.234988044459,1545.9075528757248,,,,116.0,130.0,-0.43388968614808276
Pedone G.,1484.8417942752753,1468.951822014145,1484.8417942752753,1469.6835885505504,,,,229.0,481.0,
Pegula J.,1926.975543717691,1816.5708968700897,1802.5719112557817,1938.7452664502728,,,,3.0,6.0,-0.03859669527491194
Pera B.,1437.3660463297997,1528.7365985591507,1470.703465523394,1473.9900221232465,,,,111.0,388.0,0.049234026616929105
Perez E.,1440.8716827471007,1470.5668999662605,1470.5668999662605,1441.133799932521,,,,456.0,1056.0,-0.33058689380450745
Peterson R.,1505.9023628464092,1455.4134117403241,1457.916521411934,1463.1641401101776,,,,86.0,1098.0,-0.10954796603974709
Petkovic A.,1463.1171359534178,1493.5925916417418,1469.010327854762,1469.092146937038,,,,104.0,1461.0,-0.03977551987831879
Pieri J.,1480.911288435172,1490.316261718221,1490.316261718221,1480.6325234364424,,,,284.0,1769.0,
Pieri T.,1500.1441894856039,1499.3882625646402,1500.1441894856039,1500.288378971208,,,,377.0,466.0,
Pigato L.,1486.3337068343787,1471.7764261042012,1486.3337068343787,1472.6674136687575,,,,141.0,116.0,
Pigossi L.,1432.904152142026,1474.1599098113877,1464.2911993674238,1444.5823987348474,,,,193.0,353.0,-0.08058794797080976
Pironkova T.,1484.0,1492.0,1492.0,1484.0,,,,107.0,1825.0,-0.12214328721724893
Pliskova Ka.,1629.562900396692,1633.75617963475,1606.618756552954,1673.9895576321726,,,,57.0,16.0,-0.08454867235496233
Pliskova Kr.,1483.6187685997688,1491.6251032476926,1491.6251032476926,1483.250206495385,,,,129.0,1798.0,-0.047720866446558874
Podoroska N.,1431.0214602889985,1406.7288247146425,1424.9075253388569,1405.1504350548414,,,,537.0,41.0,-0.0010253273968175436
Podrez V.,1506.9021311552817,1533.6878591349166,1514.9021311552817,1529.8042623105634,,,,140.0,41.0,
Pohankova M.,1519.7727598791917,1512.2126801235581,1512.632829842521,1524.4253602471165,,,,280.0,80.0,
Ponchet J.,1428.5381108849285,1437.995750273979,1443.4097428999758,1420.0918513395638,,,,170.0,138.0,0.18059351705419374
Popa G.S.,1491.1800762062583,1482.737540565312,1491.1800762062583,1482.3601524125165,,,,1225.0,411.0,
Potapova A.,1644.8357231076366,1718.414113808682,1620.6271051681094,1716.506468108357,,,,25.0,14.0,-0.1579785739366697
Preston T.,1515.6933550555168,1509.1839813567476,1501.6039818278396,1518.3679627134952,,,,124.0,73.0,0.2030487444705843
Pridankina E.,1456.2628798482845,1458.0246394054318,1472.9726414062652,1445.9452828125304,,,,184.0,40.0,-0.1293499770745034
Prisacariu A.,1476.3945076467398,1478.2726683704427,1484.9861539953617,1469.9723079907235,,,,474.0,411.0,
Prozorova T.,1433.1050339258372,1465.89490215965,1468.6294846285857,1437.2589692571714,,,,181.0,31.0,-0.08992262767311815
Putintseva Y.,1528.9760226534568,1531.3176237232024,1521.0613823593421,1523.2534221704195,,,,81.0,16.0,-0.16938365917805354
Quevedo K.,1486.7710056714677,1493.6282781146276,1493.389732252102,1486.7794645042038,,,,101.0,41.0,0.010656500381921563
Radisic N.,1483.263693206478,1491.631846603239,1491.631846603239,1483.263693206478,,,,535.0,1812.0,
Raducanu E.,1654.2350912291304,1606.6167957793716,1647.2621247495458,1679.2380462600881,,,,42.0,77.0,-0.0769393770150758
Radwanska U.,1467.1604139846638,1483.4292760105036,1483.4292760105036,1466.8585520210074,,,,210.0,1770.0,-0.22683529410116826
Raina A.,1439.4770151782914,1459.6202622676758,1467.6202622676758,1435.2405245353516,,,,200.0,1049.0,-0.11270701664875499
Rajecki A.,1492.8548738377367,1492.8548738377367,1484.4385559078255,1485.7097476754734,,,,884.0,803.0,
Rajeshwaran Revathi M.,1484.0,1492.0,1492.0,1484.0,,,,658.0,305.0,
Rakhimova K.,1483.2502721226422,1492.8492624491828,1512.3295119037386,1512.896417953571,,,,83.0,15.0,0.13663649659413918
Rakotomanga Rajaonah T.,1511.1539092069438,1480.2288552734751,1498.8986537779738,1497.7973075559473,,,,153.0,97.0,-0.10367451076030337
Rapolu M.,1482.0648711383774,1490.7261874286016,1490.7261874286016,1481.4523748572033,,,,542.0,552.0,
Ren Y.,1480.7583656340812,1490.0158779112862,1490.0158779112862,1480.0317558225724,,,,500.0,703.0,
Reyngold E.,1490.1792475416632,1481.1135082022497,1490.1792475416632,1480.3584950833263,,,,333.0,1567.0,
Riera J.,1502.5634149518287,1521.7570754024773,1499.317707591083,1513.5348837133529,,,,186.0,149.0,0.08004628183634105
Riske A.,1601.8850072332943,1546.7201701332556,1563.7087525961633,1602.4408757408503,,,,29.0,1456.0,0.09747423018810697
Riske-Amritraj A.,1388.4140232430248,1433.0387270632782,1432.7863244761402,1380.4074536161993,,,,141.0,1152.0,-0.32142090771032883
Ristic M.,1480.5585625454473,1463.873006605591,1480.5585625454473,1461.1171250908947,,,,301.0,776.0,
Robbe A.,1495.9982297729277,1489.2428423768465,1495.9982297729277,1491.9964595458555,,,,265.0,866.0,
Rodina E.,1483.2002452325253,1469.9332237149588,1476.826074214602,1469.0690249202044,,,,290.0,1139.0,-0.025997064385770097
Rodionova Ar.,1437.6451108068363,1457.2690619549617,1460.7563277087725,1431.0451448581969,,,,250.0,303.0,-0.18119734175012045
Rodriguez V.,1453.7532822530238,1476.7104854051336,1476.7104854051336,1453.4209708102674,,,,411.0,354.0,
Rogers A.S.,1480.3736666095444,1489.6786820285117,1489.6786820285117,1479.3573640570235,,,,250.0,355.0,
Rogers S.,1503.4644598839577,1496.0604876717432,1484.2540481692026,1502.6578593708173,,,,356.0,732.0,-0.12673707741249224
Romero Gormaz L.,1480.5285468497707,1488.198668674776,1490.4729849288576,1480.9459698577152,,,,153.0,38.0,-0.01770229499590492
Rosatello C.,1479.7759837036165,1478.1823890294354,1488.1087106112946,1476.217421222589,,,,245.0,468.0,-0.05745976640150524
Routliffe E.,1489.4942487725987,1506.083188679555,1498.083188679555,1496.16637735911,,,,858.0,1196.0,
Rouvroy M.,1478.8680967080463,1459.7251062221017,1478.8680967080463,1457.7361934160929,,,,321.0,411.0,
Ruggeri J.,1493.6861695402663,1485.1152766480723,1493.6861695402663,1487.3723390805326,,,,265.0,117.0,
Rus A.,1419.416544584004,1458.6965121894564,1427.0613794321382,1425.1390229729686,,,,187.0,40.0,-0.107751880565565
Ruse E-G.,1492.823837467025,1486.4085874094226,1492.823837467025,1485.6476749340497,,,,69.0,1503.0,
Ruse E.G.,1565.9746032502478,1583.4428852706667,1594.4068506590384,1638.3511564887513,,,,74.0,17.0,0.06882436339849052
Ruzic A.,1521.273162931695,1503.3392776733149,1488.135187216511,1512.2849413457498,,,,61.0,17.0,-0.2217416331483119
Rybakina E.,1891.3473706941618,1768.5153093291715,1696.8232386165128,1866.843590647574,,,,2.0,11.0,0.03207770426567347
Sabalenka A.,2004.6732768378538,1898.8813819199872,1833.7475326748613,1978.9658970326636,,,,1.0,10.0,-0.2144263720334385
Saigo R.,1456.0714631698631,1478.733228399025,1478.733228399025,1457.4664567980496,,,,365.0,306.0,
Saito S.,1481.4983661293509,1492.7914075994581,1492.7914075994581,1485.5828151989165,,,,161.0,671.0,
Sakatsume H.,1492.3553815213172,1493.422319820127,1485.9384167849894,1486.844639640254,,,,125.0,76.0,0.04605407247847981
Sakellaridi S.,1483.451020763116,1491.7521465468662,1491.7521465468662,1483.5042930937323,,,,442.0,47.0,
Sakkari M.,1636.7697575676618,1593.252227425579,1577.4367529209685,1634.830886306332,,,,32.0,13.0,0.10398492341972687
Salkova D.,1536.1828856867176,1511.5473681145586,1515.5323051344803,1531.064610268961,,,,127.0,37.0,0.0388848401535874
Samson L.,1479.5808713346187,1503.2539640247774,1494.2956148653811,1488.5912297307625,,,,150.0,40.0,
Samsonova L.,1635.0776099009931,1616.8160047546905,1620.7573826886276,1652.5150660337529,,,,43.0,13.0,0.19635200575240846
Samudio A.,1491.3558473618205,1484.043183015813,1491.3558473618205,1482.7116947236411,,,,1077.0,1245.0,
Sanchez A.S.,1433.866086574551,1459.3086060590026,1464.6680208063399,1429.3360416126795,,,,231.0,151.0,-0.23686533182889544
Sanchez Uribe M.J.,1492.0,1484.0,1492.0,1484.0,,,,1259.0,516.0,
Sanders S.,1364.774033991257,1419.5687388894503,1419.5687388894503,1355.1374777789008,,,,200.0,1257.0,-0.2530909871004514
Sasnovich A.,1508.223157949481,1487.5171537258827,1493.0169766818217,1504.5434069751343,,,,133.0,40.0,-0.17398373901154518
Saville D.,1489.3414763622313,1479.5961031107233,1467.461722601156,1479.967129245045,,,,137.0,461.0,-0.08262716529316827
Savinykh V.,1473.344922979134,1486.4909103643186,1486.4909103643186,1472.9818207286369,,,,146.0,1045.0,-0.027630817065263213
Sawangkaew M.,1532.0328370746001,1524.3103334151815,1531.1963317546345,1548.6206668303628,,,,105.0,16.0,0.07640369756440224
Schmiedlova A.,1416.091698084554,1441.708858828778,1441.6821423101599,1415.6975679046782,,,,98.0,718.0,-0.10147908184317844
Schunk N.,1460.1673286368382,1440.684406907997,1459.5003042926228,1435.0006085852453,,,,418.0,40.0,
Schuurs D.,1485.0697472379634,1492.7825595062623,1492.7825595062623,1485.5651190125243,,,,136.0,1078.0,
Scott K.,1445.8266819615972,1462.324696799892,1468.9715185553837,1437.9430371107676,,,,565.0,378.0,
Sebov K.,1482.6089710790332,1483.4366306158465,1490.4861635529633,1480.9723271059268,,,,231.0,26.0,0.008075902520574607
Seguel D.,1491.615151337401,1483.615151337401,1491.615151337401,1483.2303026748018,,,,224.0,1608.0,
Seidel E.,1445.1988152991614,1444.6016457750188,1460.5849998587307,1431.8097407900252,,,,103.0,41.0,-0.29185702227202903
Selekhmeteva O.,1485.6732345457963,1458.3760324082114,1488.9658956685032,1473.3148151022003,,,,91.0,59.0,-0.11191544173998907
Semenistaja D.,1440.9697130013542,1458.3925793630342,1457.1224396518512,1432.357659328167,,,,109.0,40.0,-0.15902314556785913
Serban R.,1475.0173315843235,1451.0012256579635,1475.0173315843235,1450.0346631686473,,,,224.0,411.0,
Sevastova A.,1531.501926051168,1504.6383751823541,1496.5532556422747,1525.272078659087,,,,208.0,307.0,0.09560979953162307
Sharma A.,1420.7097677652791,1476.5703994097646,1464.9204368520495,1446.5432756944494,,,,148.0,405.0,0.13413603186911466
Sherif M.,1393.5560844733536,1574.85620063833,1491.270392733029,1528.6996899279281,,,,73.0,37.0,0.44796952967678083
Shi H.,1454.3030077696521,1477.799855376282,1477.799855376282,1455.599710752564,,,,312.0,340.0,
