WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL
24,Paris,French Open,01/06/2026,Grand Slam,Outdoor,Clay,4th Round,3,Kalinskaya A.,Potapova A.,24,30,1792,1470,6,4,2,6,7,6,2,1,Completed,2.75,1.44,,,2.75,1.55,2.59,1.49,2.78,1.55
24,Paris,French Open,01/06/2026,Grand Slam,Outdoor,Clay,4th Round,3,Shnaider D.,Keys M.,23,19,1796,1962,6,3,3,6,6,0,2,1,Completed,2.2,1.67,,,2.24,1.7,2.17,1.67,2.38,1.71
24,Paris,French Open,01/06/2026,Grand Slam,Outdoor,Clay,4th Round,3,Chwalinska M.,Parry D.,114,92,693,853,6,3,6,2,"	",,2,0,Completed,1.53,2.5,,,1.56,2.63,1.53,2.48,1.59,2.66
24,Paris,French Open,01/06/2026,Grand Slam,Outdoor,Clay,4th Round,3,Sabalenka A.,Osaka N.,1,16,9960,2341,7,5,6,3,"	",,2,0,Completed,1.2,4.5,,,1.24,4.5,1.22,4.2,1.24,5
24,Paris,French Open,02/06/2026,Grand Slam,Outdoor,Clay,Quarterfinals,3,Andreeva M.,Cirstea S.,8,18,4181,1985,6,0,6,3,"	",,2,0,Completed,1.5,2.63,,,1.5,2.8,1.47,2.64,1.51,2.94
24,Paris,French Open,02/06/2026,Grand Slam,Outdoor,Clay,Quarterfinals,3,Kostyuk M.,Svitolina E.,15,7,2387,4315,6,3,2,6,6,2,2,1,Completed,1.8,2,,,1.83,2.02,1.78,1.99,1.9,2.1
24,Paris,French Open,03/06/2026,Grand Slam,Outdoor,Clay,Quarterfinals,3,Chwalinska M.,Kalinskaya A.,114,24,693,1792,7,6,6,3,,"	",2,0,Completed,2.1,1.73,,,2.1,1.78,2.08,1.73,2.18,1.83
24,Paris,French Open,03/06/2026,Grand Slam,Outdoor,Clay,Quarterfinals,3,Shnaider D.,Sabalenka A.,23,1,1796,9960,3,6,7,5,6,0,2,1,Completed,8,1.08,,,8.5,1.1,7.45,1.08,9,1.12
24,Paris,French Open,04/06/2026,Grand Slam,Outdoor,Clay,Semifinals,3,Andreeva M.,Kostyuk M.,8,15,4181,2387,6,1,6,3,,"	",2,0,Completed,2.1,1.73,,,2.1,1.8,2.06,1.74,2.16,1.84
24,Paris,French Open,04/06/2026,Grand Slam,Outdoor,Clay,Semifinals,3,Chwalinska M.,Shnaider D.,114,23,693,1796,7,6,6,4,,"	",2,0,Completed,2.5,1.53,,,2.53,1.57,2.42,1.55,2.56,1.63
24,Paris,French Open,06/06/2026,Grand Slam,Outdoor,Clay,The Final,3,Andreeva M.,Chwalinska M.,8,114,4181,693,6,3,6,2,,"	",2,0,Completed,1.2,4.8,,,1.25,4.8,1.22,4.36,1.21,5.5
